att_control,,unatt_control,
X,Y,X,Y
-140.808958716363,0.08656192545545704,-143.01019555406987,0.1064816981447434
-118.80661875313386,0.08563262577302355,-126.78923616914591,0.10730068527494563
-100.28915259903057,0.0829817817148587,-116.34464315560756,0.11073374561256888
-73.70884171820155,0.07251546047133539,-101.34213605214775,0.10116663880996157
-52.94501086411498,0.05773692127695118,-80.48804947350828,0.10197225472171134
-39.010529834531184,0.06375731238509097,-71.3120508106301,0.08636135717867288
-23.877653351161626,0.07670065184689956,-59.674076550225635,0.09585157947517964
-7.556409827845556,0.09483536687280625,-52.67925789737589,0.10362360020056816
-1.634631455791407,0.11732909911415679,-35.30503092094267,0.10357345813137209
10.14374059836203,0.1510613404646498,-15.624268761490868,0.10178505766337942
17.429383252548917,0.20904897208758144,-0.5365201403978119,0.10693631957212102
24.81531004512786,0.28435233160621765,10.203911081397308,0.16145077720207246
29.72923282634133,0.33282299849573793,19.89135885007522,0.23415009192712688
33.54504429216115,0.39168644492729404,24.94567942503761,0.3068627778706335
39.657362527160274,0.44708006017048313,32.36169145913422,0.387360855757981
43.37288985458801,0.48862777870633467,39.64733411332105,0.44534848738091265
46.01036269430051,0.5440314223633629,44.55624268761488,0.4929533678756477
50.85910078555912,0.5812468661206753,54.08323583486546,0.5379475179675749
56.82600701988969,0.6115326759150929,62.26642152766175,0.5509109142570617
62.73775697810464,0.6322948353668729,69.13087080060171,0.5361724887180345
75.32843055323417,0.6062844726725723,76.47919104128374,0.5049824502757815
84.40915928463983,0.5742236336286145,80.27243857596523,0.45994985793080395
93.45478856760826,0.53610228982116,87.00651846899547,0.4227009861273609
103.6135717867291,0.49018552565602547,103.05699481865287,0.39408323583486554
123.08875146247698,0.45289988300183864,122.72772856426542,0.39056326257730245
140.50309209426706,0.4597760320909243,143.5968577636637,0.39396623767340805
151.04796924619757,0.48052482032425214,162.2246364699983,0.4103626943005182
169.73591843556744,0.507310713688785,178.66622095938493,0.44927628280127035
180.38609393280962,0.5462410162126025,188.12301520976104,0.48214942336620437
191.0111983954538,0.5808423867624939,201.07972589002173,0.5193414674912252
203.96790907571454,0.6180344308875148,218.6745779709176,0.5573859267925791
215.7863947852248,0.6586929633962896,223.38291826842726,0.5703593514959051
233.20073541701487,0.6655691124853753,241.8753133879324,0.5633795754638142
248.14307203743948,0.6456125689453452,244.3222463647,0.5858833361190039
267.7335784723383,0.6282400133712186,258.1714858766505,0.5771853585157949
289.690790573291,0.619518636135718,270.9326424870466,0.580611733244192
313.9996657195387,0.6168510780544878,280.2941668059502,0.5970349323082067
332.62744442587336,0.633247534681598,292.99515293331103,0.5900718702991812
356.9062343306034,0.6253852582316565,305.73625271602873,0.5900350994484374
378.81330436236,0.6080060170483037,319.4902222965069,0.564887180344309
383.34614741768337,0.5906769179341469,327.4327260571621,0.5362928296841051
395.8716363028582,0.5534113321076385,352.9199398295169,0.5370850743774027
401.4725054320576,0.5204947350827346,366.9396623767342,0.5578238341968913
408.191542704329,0.48064850409493576,387.6182517131874,0.5283269262911584
413.7974260404478,0.4485976934648171,403.4832024068194,0.4676750793916097
420.5264917265587,0.41048303526658875,406.8627778706335,0.4512151094768512
424.9640648504095,0.3767039946515127,417.1218452281464,0.42261407320742117
436.38642821327096,0.34896540197225484,437.7452782884841,0.38359351495905075
442.0875814808626,0.33336453284305545,456.0872472004012,0.35064014708340313
460.5849908072872,0.32725054320574976,472.15276617081736,0.3246197559752633
482.4920608390439,0.30987130202239693,498.788233327762,0.3236770850743775
502.08758148086247,0.2933645328430554,524.2453618585993,0.31927461139896385
514.6882834698312,0.26908574293832543,542.5923449774361,0.28718702991810136
526.1307036603711,0.2448102958382084,558.7431054654855,0.2758850075213105
541.0630118669563,0.2231221795086078,576.0621761658032,0.266311215109477
552.5555741266922,0.207504596356343,594.4843723884338,0.24721042955039285
572.1761658031088,0.19532675915092768,608.1932141066354,0.21427043289319753
590.6735751295337,0.1892127695136221,618.4974093264249,0.19346147417683446
608.0227310713689,0.18483369547049988,642.685943506602,0.17001504262075884
632.2965067691792,0.17610563262577317,668.1129867959218,0.16041785057663382
657.7034932308206,0.1630452950025073,704.0197225472172,0.16031422363362868
677.3090422864784,0.1482700986127362,732.8213270934314,0.13339127527995998
688.7815477185359,0.12918936988133056,767.6098947016548,0.14021728229984975
699.0606719037273,0.10405147919104141,793.0118669563764,0.1262911582817986
712.8647835534013,0.0875614240347653,801.0295838208256,0.11068360354337303
726.673909409995,0.07193715527327438,,
741.7716864449274,0.07881998997158635,,
763.7690122012369,0.07702490389436745,,
778.7564766839378,0.06486043790740448,,
800.8490723717198,0.07951529333110485,,
